id,post_id,post_text,reply_id,reply_text,Against,Support,Neither
8435,1269961323732967424,پاسخ #فیفا به سوال من: مطلع باشید که فدراسیون فوتبال ایران، در مهلت مقرر (پنج ژوئن ۲۰۲۰) اساس‌نامه اصلاح‌شده را به فیفا ارسال کرد. پروسه بررسی اساس‌نامه در حال انجام است. در ضمن اعلام می‌کنیم که فدراسیون فوتبال ایران تعلیق نشده است.,1292894988758650880,تا وزیر ورزش پرسپولیسی خائن بابا مسعود هس چرکپولیس اوله . سال بعد هم اوله ، حالا اون دو تا لُنگی الکی بشینن تو برنامه هتریک آنالیز کنن برای خودشون,1,0,0
341,1535522963948175104,حسین رحیمی فرمانده نیروی انتظامی تهران گفت هنگام سرقت از صندوق امانات بانک ملی «هیچ فرد نگهبانی آنجا نبود، وقتی هم که پرسیدیم چرا نگهبانی آنجا حضور نداشت، گفتند تشخیص اینطور بوده است.» او افزود «این را دیگر هر انسانی می‌داند که باید در چنین بانکی نکات ویژه امنیتی رعایت شود.»,1535540744001359872,احتمالا تشخیص مصلحت نظام تشخیص دادن نگهبان نباشه! سردار، اسناد اتمی تورقوزاباد هم نگهبان نداشتن؟ ۲ تن اسناد رو چگونه بیچاره ها بردن بدون اینکه نگهبان ها کمکشون کنند!,0,1,0
3716,1545675171733934080,"فحاشی و توهین‌های گستاخانه مسیح علینژاد به زنان ایران در پخش زنده شبکه سعودی اینترنشنال!

پ.ن: نکته عجیب اینکه ""فرداد فرحزاد"" مجری برنامه، حتی به‌خاطر رعایت اصول اولیه پخش تلویزیونی هم که شده هیچ واکنشی نسبت به فحاشی‌های علینژاد، از خود نشان نمی دهد! ",1546008828713619456," از منشن خون ها عذر میخوام ولی با ادبیات دهه شصتی باید به این عجوزه پاسخ داد.😁
ببند ک و ن خرو.",0,1,0
7163,1486984401493929984,"#رشتو
مرکز اسناد انقلاب اسلامی به نقل از کتاب 'قیام گوهرشاد' درابطه با #گور_پهلوی مینویسد:
حسینعلی ذوالفقاری گل‌مکانی از جمله پاسبانانی است که خود شاهد جریانات مسجدگوهرشاد بوده است.وی میگوید:صدای تیر در مسجد بلند شد و تک تک بود و بعد پر زور شد و ما رفتیم جلوی",1487178802526670848,واای چقدر اینا وحشی بود اصلا انگاری انسان نبودن ظالمان,0,1,0
5336,1492888224045449216,۱/اخیرا یک فایل صوتی منتسب به سردار جعفری فرمانده سابق سپاه در فضای مجازی منتشر شده. پیگیری‌های خبرگزاری فارس از منابع آگاه اصالت این فایل صوتی را تایید می‌کند. این فایل ظاهرا دو سال قبل منتشرشده بود و اخیرا به صورت گسترده‌تر بازنشر شده است.,1492927920444039168,کشتار ملت به خاطر پر کردن جای دزدی ها! با افزایش قیمت بنزین! با پول اینا اینجا لجن می پراکنید!,0,0,1
5128,1492756497121611520,"مشاوران قالیباف امروز را با روضه و لعن تاجزاده شروع کردند و یکی از آنان هم گفته در خصوص ادعای مطرح شده در فایل صوتی هزاران ساعت جواب پس داده که نتایج آن در قوه قضائیه و شهرداری اصلاح‌طلبان موجود است.
آنان کافیست برای اثبات مدعایشان احکام صادر شده در خصوص پرونده یاس را منتشر کنند.",1492769819896254464," احکام؟وقتی عیسی شریفی رو بردن توی خونه امن و توی یه محیط ایزوله.هرچی درباره قالیباف گفته رو حذف و با عیسی شریفی زد و بند کردن.
چون طائب پشت قالیبافه.
اون وقت تو میگی حکم؟حکم مصنوعی بدرد خودشون میخوره",1,0,0
2017,1548222021879734272,۴/۱- بازگویه امروز- #کاظم_صدیقی، امام جمعه موقت تهران روز جمعه، ۲۴ تیر گفت: «دشمن...مسئله #حجاب و عفاف را خاکریز خود قرار داده و به دنبال به هم زدن نظام خانواده در ایران است و می‌خواهد حرام‌زاده به وجود بیاورد.»,1549120559874703104,چه عجب ازمعجزات مقامات نگفت که هیچکدام حرامزاده نبستن این موجود کثیف چون سواد حسابی ندارد اراجیف زیاد می‌گوید,1,0,0
5535,1493878088580538368,"در واکنشی تازه به افشاگری رادیوفردا از فساد گسترده در سپاه پاسداران و شهرداری تهران، اسماعیل کوثری چنین نظر داد که فرماندهی وقت سپاه «وظیفه خود را انجام داده» و شایسته آفرین است.

",1494017954605850624,نمی دونستیم. برای دزدها هم باید آفرین گفت. پس چرا دست اون باباه که گوسفند دزدیده بود قطع کردید.,1,0,0
1229,1554025437679849472,تهمتن، شهردار میانشهر فسا در مورد خسارت سیل به آثار تاریخی این شهر، گفت: «پل تاریخی میانشهر متعلق به حدود ۹۰۰سال پیش امروز بر اثر سیلاب تخریب شد. این پل که ۱۵۰متر طول دارد علاوه بر ایجاد ارتباط بین شمال و جنوب رودخانه، انتقال آب به زمین‌های پایین دست را نیز انجام میدهد.»,1554350312311652352,امیدوارم این سیلاب گند کاری های آخوندها زنازاده رو با خودش ببره تا دنیا از شر این زنازاده های اسلامی در امان باشد,0,0,1
4273,1545838092397035520,"دلواپسان حجاب و دزدها!/ اجلال قوامی
«دایره‌ی تعریف حجاب از نگاه قرائت رسمی و حاکم، آنچنان بسط یافته که جدای از فضای واقعی جامعه، فضای شبکه‌های اجتماعی را هم شامل شده است». ۱/۲
",1545838135313145856,«این سیاست‌های آزموده شده که در دهه‌های گذشته هم اعمال می‌شد اینک در قالب قرارگاه‌های تازه باز تعریف شده‌اند، امری که ناموفق بودن آنها در گذشته و رویگردانی بیشتر جامعه را به دنبال داشت». ۲/۲,0,1,0
6065,1492956126069112832,"خبرها حاکی از این است که به زودی توافق در #مذاکرات_وین امضا و اعلام خواهد شد 
اما جریان انقلابی همچنان که در ماجرای برجام با بررسی کارشناسی مخالف برجام بود و بعدا هم درست بودن این مخالفت اثبات شد ، اینجا هم توافق را بررسی و کورکورانه دفاع یا مخالفت نخواهد کرد!",1492956494295404288," مشکل ما با مذاکرات و نقد کردن چک خسارت محض حل نخواهد شد.

مشکل اصلی ما داخلی است.",1,0,0
115,1543908391344652288,جلسه مشترک اسماعیل خطیب، وزیر اطلاعات و محمد کاظمی، رییس سازمان اطلاعات سپاه پاسداران روز دوشنبه با حضور مسئولین و معاونین وزارت اطلاعات در سازمان اطلاعات سپاه برگزار شد,1543924221537124352,جلسه گذاشتن تا بفهمن چطوری میتونن دوربینای موسادو که تا در سوراخ کونشونم نفوذ کرده رو حک کنن,0,1,0
1773,1552117049995968512,"خانواده شیرین ابوعاقله، روزنامه‌نگار کشته‌شده شبکه الجزیره، با آنتونی بلینکن وزیر امور خارجه آمریکا دیدار کردند.
ساعتی پیش از این ‌دیدار که روز سه‌شنبه در واشنگتن برگزار شد، خانواده شیرین، خواستار اجرای عدالت در پرونده قتل این خبرنگار شبکه الجزیره، شدند. ",1552117052072132608,لینا ابوعاقله، خواهرزاده‌ شیرین، ویدئویی را از فضای خارج از وزارت امور خارجه، در توییتر منتشر کرد و گفت که او و سایر اعضای خانواده «آن‌جا هستند که برای شیرین، عدالت را طلب کنند.»,0,1,0
2560,1542021086895693824,"ملیکا بلالی، کشتی‌گیر ایرانی‌تباری که در مسابقات کشتی زنان بریتانیا قهرمان شد، بر روی سکوی قهرمانی از حق زنان ایرانی برای انتخاب نوع پوشش، دفاع کرد.

",1542034649228218368,رژیم فکر کرد که اگه ایرانیها رو از میهنشون بیرون و اواره کنه، حاکمیتش دوام پیدا میکنه، اما همین ایرانیها روز به روز تهدید بزرگتری برای بقای این رژیم ایرانستیز میشن,0,1,0
2678,1540267222286966784,@persi_gas سال ۹۶ حدود ۶۲ تومن وام گرفتم، توی ۳ سال نزدیک ۸۵ تومن(با اصل وام) برگردوندم، ماشین خریدم ۱۰۰ تومن، روزی که قسط اخر رو میدادم، اواخر ۹۹ ماشینه شده بود ۸۰۰ تومن. خلاصه هرکی هرجا بگه وام‌میدن من‌میرم سراغش، مخصوصن مبالغ بالاتر.,1540269936060337920,این هم از مریض بودن سیستم مالی و اقتصادی ماست. خواهر من چند سال پیش حدود ۱۲۰ تومن وام گرفت و خونه خرید. هنوزم داره قسط میده و قیمت خونه خیلی بیشتر از این حرفاست. ولی بازپرداخت وام و سود بانکی در حد کلاه گذاشتن سر مردمه.,1,0,0
3837,1552708033066696704,"حکومت ایران، عامل بی‌ثباتی عراق
صدها نفر از شهروندان عراقی در اعتراض به معرفی محمد شیاع السودانی به عنوان کاندیدای نخست وزیری عراق، به پارلمان این کشور هجوم بردند. آنها با شعار علیه سودانی، خواهان لغو کاندیداتوری او شدند.
#منوتوخبر #عراق #صدر
 @amirsoltanzade2 ",1553263271515344896,"  از شما درخواست داریم از امكانات خود براى رهايي مردم از ج.ا استفاده كنید و مصاحبه اى زنده بين ایشان ترتيب دهید
#دگر_اندیشان 
با گذشت از منیت #اتحاد_ایران امکان پذیر است
#Sufi ",0,0,1
8456,1508180043654057984,"احتمالا باید منتظر باشیم که حداکثر تا هفته دوم یا سوم اردیبهشت گیخوار نامه 'حضوری کردن مدارس و دانشگاه ها' منتشر بشه.

پ ن: چین یک شهر 9 میلیون نفری رو قرنطینه کرد.",1508180963121143808,خود مسافرت ها یه گیخوار نامه لازم داره. باز شدن مدارس و دانشگاه که ... :))),0,1,0
4962,1494300239397797888,"مجلس شورای اسلامی با حمایت دولت در اقدامی کم سابقه، بررسی #رتبه_بندی_معلمان را به بعد از بودجه موکول نکرد و در راستای حمایت از حقوق آنان، یکشنبه یک اسفند، به این لایحه رسیدگی خواهد کرد.
ضد انقلاب در روزهای گذشته، تلاش کرده بود با جعل یک نامه از رئیسی، آرامش معلمان را به هم بزند. ",1494439605059272704,بالاخره این معضل باید یکبار برای همیشه رفع بشود,0,1,0
7384,1387367398567776256,یک سال پیش #میرسلیم مدعی شد اسناد رشوه ۶۵ میلیاردی #قالیباف در زمان شهرداریش به کمیسیون تحقیق و‌ تفحص مجلس وقت جهت انصراف از بررسی فساد شهرداری رو به قوه قضاییه داده. از اون وقت تا به حال ق.ق و #رییسی هیچکاری نکردند که به معنی اینه که فساد و‌ غارت واسه قالیباف حلاله.,1387370000000000000,"رییسی:فَساد خط قرمز ق.ق است 
:)))))))) جای باقر آرسن لوپن باید رییس بهارستان میشد",0,1,0
6148,1493705873717448704,"🔺 رئیس جمهوری آمریکا: احتمال حمله روسیه به #اوکراین همچنان بسیار زیاد است؛ قاطعانه پاسخ خواهیم داد

▪ جو #بایدن گفت که تهاجم مجدد #روسیه «تحریم‌های شدید» و هزینه‌های هنگفت را برای #مسکو به همراه خواهد داشت..

⬇ بیشتر بخوانید:
",1493887944075141120,قاطرانه پاسخ خواهد داد .,1,0,0
1836,1547542450943807488,"فکت‌نامه
این ادعای رحیم‌پور ازغدی که «عروسک باربی توسط پنتاگون ساخته شد تا دختر آمریکایی را الگوی دختران جهان بکند.» شاخ‌دار است. شرکت اسباب‌بازی مَتِل، باربی را با الهام از یک عروسک آلمانی ساخته و پنتاگون نقشی در ساخت آن ندارد.
@factnameh ",1547543225279385600,این آدمهای متوهم بیمارجنسی همه رادر خیال خود واهی میبینند..هذیان میگن زیاد کم هم نه....,0,1,0
1642,1542041548711403520,"اردن: به دنبال روابط خوب با #ایران هستیم

 وزیر خارجه #اردن:
به دنبال روابط خوب با ایران هستیم و باید از طریق گفت وگو تمام علل تنش را حل کرد.

باید به دنبال یافتن یک افق سیاسی واقعی بود که مذاکرات را از طریق تلاش منطقه‌ای و بین المللی احیا کند",1542055932313554688," #اردن،ازسویی ""موذیانه"" خواهان ""ناتو ""عربی! و""اتحاد""، با رژیم جعلی #اسراییل! علیه #ایران؛است.ازسویی، با ریاکاری ""ابلهانه ""،ساز دوستی ""کوک"" می‌کند!",1,0,0
3677,1543820624577052672,محسن سازگارا، عضو شورای مدیریت گذار: گفته‌های نماینده علی خامنه‌ای در سپاه مبنی بر اینکه «سپاه باید نیروهایی تربیت کند که بدون ترس و و واهمه دست به ماشه ببرند» منعکس کننده ترس و وحشتی است که حکومت به دلیل نفوذ اسرائیل و ده‌ها دستگاه اطلاعاتی دنیا با آن دست به گریبان است,1543828939973562368,جناب سازگارا ، اينها همه جزو لاف زني هاي آخوندي در زمان ترس و وحشت هست . خودتان واقف هستين كه اينها جزو ترسوترين موجودات در شرايط بحران هستن اگه هم گنده گويي ميكنن بخاطر دسترسي به پول قدرت نظامي هست . كه البته هم سپاه و هم نيروهاي نظامي و انتظامي ميفهمند مردم در چه عذابي هستن .,1,0,0
6699,1492556236436295680,"وزیر کار و رفاه اجتماعی می‌گوید دو هزار مدیر در این مجموعه وجود دارد که یک هزار مدیر «دست‌پاک و کارآمد» همچنان به کار خود ادامه خواهند داد و یک هزار مدیر دیگر باید برکنار شوند.

",1492560305116758016,قبلش باید اون پفیوزی که این مشنگ‌تر از خودش رو وزیر کرده برکنارش کرد,1,0,0
8056,1502683559076810752,"روسیه مدعی است در #اوکراین آزمایشگاه سلاح های #بیولوژیک کشف کرده که بوسیله آمریکا در حال فعالیت بوده و از سازمان ملل درخواست تحقیقات در اینخصوص را دارد.
از آمریکای جنایت کار چنین کاری بعید نیست،اما اگر این ادعا ثابت شد #غربگرایان چه جوابی برای بَزک کردن و تطهیر آمریکا دارند؟",1502705165106913280,فک میکنید ویروس کرونارو چطوری درس کردن پس....,0,1,0
1467,1546144274294743040,@mohamad99217521 قانون حجاب و عفاف قطعا و بدون تردید اولین بار زمان خاتمی تصویب شد، هر چیز دیگر غیر از این اگر منتشر شده باشد یا بشود دقیق و درست نیست. صفر تا صد قانون حجاب و عفاف و‌ گشت ارشاد هم که میراث اصلاحطلبان هست را میتوانید در این چند رشته توییت بخوانید👇,1546148600232697856,نقش شخص اول مملكت كه اينا در واقع معاون اجراييش هستنو و نيروي انتظامي هم زيرنظرش جايي نديدم چيزي بگين، از دوره احمدي نژاد كه اونو ما زندگي كرديم و به بركت وجود نكبتش با گشت ارشادو وزرا آشنا شديم هم نديدم، اما در نهايت اين روشنگرياتون مخصوصا از اصلاح طلبا قابل تقديره ممنون,0,1,0
3524,1552511059398893568,این خزعبلاتی که اکانتهای ا(ع)رزشی-سایبری درباره نابودی غرب و مشکلاتشون و فقر شدید مردمشون و چیزهای این شکلی میگن خودشون هم میدونن باور کردنش برای مخاطب خودشون هم سخته ولی چون مثل مخدر عمل می‌کنه و نشئه نیشن و بعدش می‌تونن فاکتورش کنن میگن.,1552529362179743488,این روش تو کره شمالی استفاده می‌شده. در حدی که یکی از فراریان کره شمالی نوشته ما هر ماه کمی غذا به جایی اهدا می‌کردیم که فکر می‌کردیم برای کره جنوبی فرستاده می‌شد. اتصال ایران از جهان رو قطع کنن ما هم اینجوری می‌شیم,0,1,0
4382,1540797205770027008,"خبری که دیده نشد! آیا پای یک #بابک_زنجانی_جدید در میان است؟
با شکایت کشاورزان روز گذشته سازمان بازرسی بعد از بازرسی‌ها گزارشی داد که تعمداً توسط رسانه‌ ها نادیده گرفته شد، به صورت مختصر بخشی از این گزارش و فساد بهت‌آور رو براتون مینویسم، تا انتها بخونید:(۱)
#رشتو",1540907362743209984,مسئله جالب اینه که این خبر مهم که علاوه بر فساد اقتصادی تهدیدی برای امنیت غذایی است و موجب گران شدن مرغ هم شده هیچ واکنشی در تایم لاین نداشت,0,1,0
3878,1553637218907979520,"روابط‌عمومی سپاه از شناسایی و تایید هویت پیکرهای مطهر ۵ شهید مدافع حرم خان طومان خبر داد.

هویت سرداران شهید عبدالله اسکندری، رحیم کابلی، مصطفی تاش‌موسی، محمدامین کریمیان و عباس آسمیه از طریق تطبیق DNA شناسایی و تایید شد و پیکرهای مطهر این شهدای والامقام به میهن اسلامی بازگشت. ",1553751515877326848,بعد از این همه خبر سیل و بدبختی ادم این خبرای زیبا رو میبنه دلش جونه میزنه...خوش خبر باشی سید,0,1,0
8100,1493996488095117312,"این مطالعات خطرناکی که آمریکا میکنه برای افزایش سرعت انتقال ویروس از حیوان به انسان دقیقا چی بود؟! اون نماینده سنا فائوچی رو نابود کرد که. دقیقا 
مسئولین ما مطلع بودن که اینقدر شیک ساکتن؟ 

#طراحی_کووید
#بیل_گیتس",1493998059893800704,نمیشه این مستندو ادعاشو رو قطعی در نظر بگیریم در عالم خارج بیشترین سود رو چین از کرونا کرد.,1,0,0
1798,1546493360906686464,"جدال روز:
چه کسانی فرمانده را «حذف» کردند؟
ناگفته‌های ربایش احمد متوسلیان در گفتگو با علی عبدی

دوشنبه بیستم تیر ده شب یوتیوب جدال

@alimortezaabdi 
",1546893373008711680," سلام
چرانمیتونید عین انسان صحبت کنید دیالوگ برقرار کنید.مانند ۴پا به آقای علیزاده بی احترامی میکنید .نظرشمارو من قبول ندارم پس فحش ناموسی بدم به شما ازکجاها اومدید تربیت خریدنی بود میخریدم براتون",0,0,1
5282,1494642954119614464,"ابوترابی‌فرد، خطیب نماز جمعه تهران: سهام باشگاه‌های استقلال و پرسپولیس باید به هواداران آن‌ها در کل کشور واگذار شود و برای خرید سهام نیز محدودیت قائل شوند.

خطای راهبردی است اگر فرد یا افرادی بخواهند این سرمایه بزرگ را در اختیار داشته باشند. ",1494651956366913536,بدلیل هوادار زیاد.میترسند بکسی بفروشند...پس دوباره دست درجیب ملت کنند.و باز خودشان ریس باشند,1,0,0
7444,1511027644409733120,بخش خبر ساعت ۲۱ سیما کشتار غیرنظامیان در شهر بوچای اوکراین را به نقل از مقامات روسی به اوکراینی ها نسبت داد و از آن به #کشته‌سازی تعبیر کرد! اصطلاح کشته‌سازی را اولین بار صدا و سیما درمورد کشته‌شدگان اعتراضات ۸۸ ابداع کرد.,1511117171073683456,اه دوباره پیدات شد نوشخوار جدید پیدا کردی .بزغاله,1,0,0
4574,1537221004279582720,"8/9 همین اراده و تصمیم و انتخاب، هم، مالکیت بر توپ و بازی را تضمین میکند و هم ادامۀ بازی در صورتِ قبولِ طرفین، هیچ کدام نتواند، مالکیت ها و نحوۀ بازی را اگر هر دو طرف نخواسته باشند عملی کند؛ 
#حقوق_بشر",1537221010063519488,"9/9 این تمرینی برای تقابل در مواجهه با تعرض و زورگویی هم هست؛ این نحوۀ شروع بازی هست و پیمان گرایی نحوۀ بازی و حفظِ مالکیت بر اراده و تصمیم؛ 
#حقوق_بشر",0,1,0
7824,1497193685389348864,"اگر نیروهای مردمی و ارتش اوکراین قصد مقاومت در کی‌یف داشته باشند، این نبرد حتما خونین و جانکاه خواهد بود

چچنی‌ها با 10 هزار نیروی زبده و جنگجو به کی‌یف اعزام خواهند شد

#اوکراین #روسیه",1497375755621191680,جالبه تو اخبار ایران میگفت مقصر اوکراین که تسلیم نمیشه ...بعد از تعریف مستضعف خیلی تعریف های دیگه عوض شده,0,1,0
7680,1508359113012649984,"از نظر من #ویل_اسمیت در اسکار کاری رو کرد که هر زنی آرزو داشت مرد زندگیش در اون لحظه انجام بده.

مردونگی یعنی دفاع کردن و جنگیدن برای عزیزانت.

این عزیز میتونه وطنت باشه یا همسرت یا عشقت یا خانوادت یا هر چیز دیگه ای که برات عزیزه و دوستش داری.",1508943848973778688,ویل اسمیت را بسیار دوست دارم. اما رفتارش در اسکار خیلی خیلی زشت بود. ما متمدن هستیم، و میتوانیم با نیروی کلام، سیلی بزنیم,1,0,0
2873,1548387221211754496,"محمدجواد غلامرضاکاشی: سیاسی کردن پوشش زنان، کارزاری است که جمهوری اسلامی از همان روز نخست گشود. این کارزار هر روز سیاسی‌تر می‌شود و هزینه‌های بیشتر و بیشتری برای خود حکومت و برای مردم ایجاد می‌کند. ۱/۲
",1548387254590001152,گذر زمان نیز اثبات کرده که نظام سیاسی پیروز این کارزار خود ساخته نیست، و هر چه بیشتر شکست می‌خورد، زبانش خشونت بارتر و به همین دلیل ناکارآمدتر می‌شود. ۲/۲,0,1,0
7293,1500712246502211584,"ویدیوی پوتین که میگن پرده سبز بوده رو توی یوتوب دیدم. خیلی بعیده کروماکی استفاده شده باشه. فقط شرایط نوری اون فضا یه خورده بد و هارشه‌ و باعث شده تصاویر عجیب غریب به نظر برسن.
بعدشم به این فکر کردید که روس ها چرا اصلا باید چنین سوتی مسخره ای بدن؟ همه ش بازی رسانه ایه",1500712386986139648,اونکه دست از توی میکروفون رد میشه هم فیکه,1,0,0
1174,1546555805918531584,"این دوست شیعه سان مون نظرسنجی گذاشته بود که ""آیا امام حسین رو دوست دارید؟ "" ۶۸ درصد از بچه های توییتر جوری رای دادن که مجبور شد به گهخوری بیفته و همینطور که پیشبینی کرده بودم کل توییت رو پاک کنه و دیگه دفعه آخرش باشه که این کار رو میکنه 🥰 ",1546558106175475712," این کسخل ها نقش پلو قیمه رو تو محبوبیت ائمه دست کم گرفتن
فکر کردن بدون پلو قیمه هم میشه",0,1,0
5175,1494283018382589952,"اونایی که الان دارند با توجه به سخنان امروز رهبری میگن عدالتخواه ها با دشمن همصدا شدند میشه بگید کجا عدالت خواه ها سر قضیه فایل صوتی علیه سپاه و شهید سلیمانی حرف زدن؟

در ضمن مگه این هلدینگ یاس طبق از گفته فارس خارج از سپاه نیست.",1494348602138791936,برای حفظ قالیباف و طائب سپاه رو میارن وسط که در امان بمونند,0,1,0
1578,1541486378575400704,محمد هادی ایمانیه استاندار فارس، از تعطیلی برخی از فروشگاه‌های عرضه محصولات فرهنگی و کتابخانه‌ها در شیراز به علت «هنجارشکنی» خبر داد و گفت تعطیلی این فروشگاه‌ها ادامه خواهد یافت. او افزود در ایران «جمهوری اسلامی حاکم است و قابل قبول نیست که در فروشگاهی کشف حجاب شود»,1541498834659983104," ایران توسط مسلمون های شیعه دوازده امامی ، اشغال نظامی شده
برای انتقام ، باید تمام مساجد و قرآن ها رو سوزوند
 
#جنبش_قرآن_سوزان
#جنبش_مسجد_سوزان
#رنسانس_ایرانی
#شاشیدم_وسط_عمامت 
#ریدم_به_اسلام",1,0,0
5850,1494300239397797888,"مجلس شورای اسلامی با حمایت دولت در اقدامی کم سابقه، بررسی #رتبه_بندی_معلمان را به بعد از بودجه موکول نکرد و در راستای حمایت از حقوق آنان، یکشنبه یک اسفند، به این لایحه رسیدگی خواهد کرد.
ضد انقلاب در روزهای گذشته، تلاش کرده بود با جعل یک نامه از رئیسی، آرامش معلمان را به هم بزند. ",1494400789552545536,و معلمان هم در اقدامی پرسابقه، میخوان شنبه تجمع کنن,0,1,0
1816,1546000012068388864,"چو اسماعیل پیش او بنوشم زخم نیش او
خلیلم را خریدارم چه گر قصد ستم دارد

اگر مشهور شد شورم خدا داند که معذورم
کاسیر حکم آن عشقم که صد طبل و علم دارد

مرا یار شکرناکم اگر بنشاند بر خاکم
چرا غم دارد آن مفلس که یار محتشم دارد
مولوی
#عید_قربان_مبارک",1546015123961221120," تاجزاده و محمدرسولف بازداشت شدند و مردم جامعه خشمگین و ناراحتند اونوقت شما میگی ، مبارکه؟!!!!!
کجاش اینروز مبارکه؟!!!!!",1,0,0
959,1551958539224088320,"قالیباف با پرخاش به منتقدانش، تعریف جدیدی از مفهوم «انقلابی» ارائه داده و آن را مترادف با کارآمدی توصیف کرده.

دقیقا یکی از علل مشکلات امروز کشور همین است که تکنوکراتها و تکنسین هایی مثل قالیباف به جای بهشتی و مطهری و... وارد مباحث نظری شده و پایشان را در کفش اصحاب اندیشه میکنند.",1552448821774393088," اتفاقاً اگر بزرگانی چون شهید بهشتی و مطهری الان بودن همین انقلابی ها و سوپر انقلابی ها آنها را تکفیر میکردن چون اون عزیزان هیچ کدوم از انقلابی های فعلی رو قبول نداشتن.
کشور گرفتار افرادی شده که درکی از انقلاب و انقلابی گری نداره و به زور چماق می‌خواد خودشو دیکته کنه ولی.....",0,1,0
2396,1543662072449228800,"بندگان خدا ۳ دوز واکسن زدن
۳ هفته پیش یکیشون سکته مغزی کرد...
۲ هفته پیش یکیشون رفت زیر اکسیژن
دیروز پریروز برگشت...

از بینشون من که هیچ واکسنی نزدم تا حالا بیمارستان نرفتم🙄 ",1543910815950053120,این ویروس انقدر خودش رو تغییر شکل میده تا شکار خودش رو پیدا کنه چه واکسن زده باشه چه نزده باشه ژنهای ضعیف و موارد خاص تسلیم میشن,1,0,0
8139,1429406356616974336,"قائم مقام مدیرعامل شرکت دانش بنیان روناک دارو از تولید ۲۰ میلیون دُز واکسن کووید ۱۹ با برند شرکت واکسن سازی رازی 'کووپارس' تا پایان سال جاری در این واحد تولیدی خبر داد!

کم کم داره خبر های عالی به گوش میرسه!
آفرین به تلاش و پشت کارتان!",1431556721932214272,نمیخوام ناامیدتان کنم ولی دیگه دیره و بخاطر جهش های کرونا اکثر شرکت ها دارن روی واکسن جدید کار میکنن ما تازه میخوایم قبلی رو بدیم بریم ...,1,0,0
7177,1502258337563521024,چربش کنید که تو چین عزیز یه ویروسه جدید اومده ۹ میلیون نفرم قرنطینه کردن باز بعد من یک ماه پیش میگفتم باور نمیکردینزامبیا از رگ گردن بهتون نزدیک ترن خوشگلا,1502362438926315520,من میدونستم همون روز اولش,0,1,0
1917,1544643078426066688,کوششِ زنان برای حضورِ آزادانه در جامعه، یک مبارزه‌ی سیاسی است. زنان حجاب اجباری را فراگیرترین و نمایان‌ترین شکل از تبعیض، سرکوب و کنترل می‌بینند. با وجودِ تغییراتِ فرهنگی و توانمندشدن و خودباورشدنِ زنان؛ آن‌ها درنهایت فقط حکومت را مانعِ تحققِ آزادی و عدالت برای زنان می‌دانند./۱,1544644464790147072," این فققط معطوف به استبداد آخوکی هست 
یا اجبار به کشف حجاب ،هم شکلی دیگر از تبعیض ، سرکوب و کنترل جامعه توسط حاکم مستبد هست ؟",0,1,0
1157,1544369190588428288,@hosseinbastani حذف متوسلیان، کار مشترک محسن رضایی و حافظ اسد بود؛ چون در جریان فتح خرمشهر نظر آقای خمینی به برکناری محسن و نصب متوسلیان بجای او بود,1544375862660943872,بد نیست دو تا توییت بزنید واسه زلزله جنوب ، مثل اینکه خیشکی به تخمشم‌نیست؟ یه پورن استار تو امریکا زدن کشتن کل ایران خودشونو جر دادن,0,0,1
152,1547034346112122880,وی مدعی شد:« ما در طول مذاکرات، ابتکارات و انعطافهای مهمی را ارائه کرده‌ایم ولی لازم است طرف آمریکایی نیز با واقع بینی، شرایط را برای نهایی شدن توافق مهیا سازد.»,1547075225443094528,این جماعت کارشون مصرف کردن مداوم دروغه.بخاطره بقا ومشروعیت خودش بنام مردم .مذاکرات وین.کشف حجاب .وبادردست داشتن رسانه وپروپاگاندا هر موضوعی که حقیقت داشته باشه اینا برعکس اونو دربین افکارم عمومی منعکس میکنن.سران غربی چرا نمی‌فهمند اینا معامله کن نیستن ودارن وقت میخرن.,1,0,0
2457,1546804064268308480,ما آدم‌های عادی که هیچ چیز کنجکاویمون رو بر نمی‌انگیزونه و محرک کشف نمی‌شه و همه چی برامون عادیه جوری با تعجب می‌پرسیم چه‌چیز عکس تلسکوپ جیمز وب حیرت‌آوره که دانشمندها تحت تاثیر قرار گرفتن؟که انگار شکل یا جاذبه زمین و‌خیلی چیزهای حیرت آور برای گالیله و‌نیوتن برای ما حیرت‌آور بوده,1546888816702660608," حقیقتا در عظمت و بزرگی هستی(چیزی که تا الان با کمک علم توانستیم مشاهده کنیم) کلمات، اعداد و... برای توصیف ش ناکارآمد جلوه میکنن...

نمیدونم کدوم مغزی (یا عقلی) میتونه میلیاردها سال نوری رو درک کنه و بعد اگر تونست درک کنه به حقیقت آفرینش پی خواهد برد؟!",0,1,0
1737,1542394861654945536,"فروشندگان سؤالات جعلی کنکور بازداشت شدند

رئیس سازمان سنجش:
در آزمون امسال یک میلیون و ۴۸۰ هزار نفر مجموع تعداد شرکت‌کنندگان در کنکور هستند
این میزان نسبت به به سال گذشته حدود ۱۰ درصد افزایش ظرفیت داشته است
#کنکور
",1542394956307787520,رئیس سازمان سنجش:تعدادی از گروه‌هایی که اقدام به فروش سؤالات جعلی کنکور بودند توسط پلیس فتا بازداشت شدند و این موضوع جای تقدیر از زحمات پلیس را دارد,0,1,0
