local_id,tweet_id,data,Not Claim,Trait,Action,Support/Oppose,Prediction,Quantity,Causation/Correlation,Rule/Law,Quote,Other Claim,Comparision
4852,972777962960498689,وقتی مهمترین پرونده شهرداری تهران، حرکات موزون چند دختر بچه و نه املاک نجومی، نه فساد هزاران میلیاردی و نه رها کردن بدهکاران دانه درشت و طلبکاران خرده پاست، باید #فاتحه #مبارزه_با_فساد را خواند.,0,0,0,0,0,0,1,0,0,0,1
3365,1387090340298084353,روز به روز سخت‌تر می‌شود... هفته‌های آخر چقدر کند می‌گذرد... امان از دل مردم ... #دولت_بی_تدبیر,1,0,0,0,0,0,0,0,0,0,0
3257,1292519000090578945,رهبر انقلاب: شما زنان جوان با دانش و تخصّص‌تان، با حضورتان در ميدان‌هاى اجتماعى و سياسى و کار، با به عهده گرفتنِ نقش بسيار مقدّس و والاى مادرى، و با تربيت و پرورش نسل جدید می‌توانيد بزرگترين خدمات را به آينده و به انقلاب بكنيد. #الگوی_سوم_زن,0,0,1,0,0,0,0,0,1,0,1
4208,1237708748434673664,مدیریت منسجم،هماهنگ،طبق برنامه و صدالبته تخصصی ایران در مواجهه با کرونا را میتوان با مدیریت بلاتکلیف، آشفته و بی مسئولیت چینی ها،کره ایها یا ایتالیایی هامقایسه نمود.بی اختیار بیاد سخنرانی جناب احمدی نژاد در سازمان ملل میافتم که فرمودند ایران با طرح مدیریت جهانی به نیویورک آمده.,0,1,0,0,0,0,0,0,0,0,1
4063,1464903685121708033,گویا ملاحسن آخوند رئیس شورای رهبری #طالبان گفته: «ضمانت رزق و روزی‌تان را نکرده بودیم. روزی‌رسان خداست و توقع روزی از امارت، انصاف نیست. آنچه فرض است فقط علوم دینی است. اگر بر وضعیت کنونی شکر نکنید، دچار #عذاب_الهی می‌شوید. نظام کنونی مملو از متخصصان است.» چه شباهتی!,0,0,0,0,0,0,1,0,1,0,0
3950,1479728291237937152,کانون‌های شورشی، اختناق‌شکن و قیام‌ساز  در یک‌کلام وظیفه و رسالت #کانونهای_شورشی این است که شرایط عینی را با عمل تهاجمی و متهورانه به موقعیت انقلابی تبدیل کنند. #مجاهدین #قيام_تا_سرنگونی,0,1,1,0,0,0,0,0,0,0,0
1882,1154814966039568384,به وزیر محترم بهداشت پیشنهاد میکنم امسال در پیاده‌روی #اربعین شرکت کنند و اوج #نشاط را مشاهده کنند. ما پارسال هم تعدادی از خارجی‌ها را که با این فضا آشنا نبودند به اربعین آوردیم و به تجربه خوبی رسیدند.,1,0,0,0,0,0,0,0,0,0,0
2816,1216045908757925888,درد جانکاه از دست دادن هموطنان و نخبگان در سانحه هوایی، کمتر از غم شهادت سردار سلیمانی نیست. تا زمان ظهور دائما در معرض انواع امتحانات خدائیم. همه باید به شدت مراقب باشیم اشتباه نکنیم.,0,0,1,0,0,0,0,0,0,0,0
459,1478248289136824323,🔴وزیر خارجه #عربستان خواستار متوقف شدن اقدامات ویرانگر رژیم #ایران شد,0,0,1,0,0,0,0,0,1,0,0
2652,1471110305371631626,در بودجه سال ۱۴۰۱، بودجه موسسه انقلاب اسلامی با مدیریت مسعود خامنه‌ای که سخنرانی‌ها، احکام و عکس‌های خامنه‌ای را منتشر و تحلیل می‌کند، با ۱۲۰ درصد افزایش به ۹۲ میلیارد تومان رسید؛ سفره آقا.,0,0,1,0,0,1,0,0,0,0,0
439,1478975534214234114,🔴نخست وزیر #کانادا: ما در کنار خانواده‌های #قربانیان_هواپیمای_اوکراینی برای حسابرسی از رژیم #ایران هستیم,0,0,1,1,0,0,0,0,1,0,0
1930,1478092505728098316,بین انقلابیون رقابت ایجاد شده جهت ماله‌کشی برای زینب سلیمانی. این آخرین نوع خریدن آبرو برای حکومتی است که رهبرش فراخون حمایت از تولید ملی می‌دهد ولی خودش و همپالگی‌هایش آویزان تکنولوژی آمریکایی هستند. شعار مرگ بر آمریکا سر می‌دهند ولی آقازاده‌های‌شان را به آمریکا صادر می‌کنند,0,0,1,0,0,0,1,0,0,0,1
3232,1348358673110806529,رهبر انقلاب: دلیل دیگر در اینکه ما باید از نگاه غربی در مسئله‌ زن پرهیز کنیم، این است: در نگاه غربی، زن وسیله‌ای برای اطفای شهوت است؛ این غیرقابل کتمان است. ممکن است کسانی جنجال کنند که نه این‌جور نیست؛ لیکن زندگی آنها را که انسان نگاه می‌کند، اساسا این نگاه حاکم است. #جاهلیت_غرب,0,0,1,0,0,0,1,0,1,0,0
1363,1307353396777816066,ایکاش آقای رئیس جمهور و سایر مسئولین که بر روی برگزاری مراسم محرم، بازگشایی مدارس( و حالا هم دانشگاهها) و بازگشت به شرایط عادی اصرار و تاکید می ورزیدند، امروز هم میامدند و مسئولیت بالا رفتن آمار ابتلاء به کرونا را هم برگردن میگرفتند.,0,0,1,0,0,0,1,0,0,0,0
1713,1428784545042739202,برگزاری بیش از ۲۷۰جلسۀ تخصصی، موضوعی واستانی کمیسیون‌ها با وزرای پیشنهادی در ۴روز بازخوردهای مثبتی در میان نمایندگان، وزرا ومتخصصین داشته است. این شیوۀ جدید نقش مهمی در شناخت جامع نمایندگان نسبت به توانایی‌ها، سوابق‌و برنامه‌های وزرای پیشنهادی و غنای جلسات رأی اعتماد خواهد داشت.,0,0,1,0,1,1,1,0,0,0,0
4244,1403742005264633859,مردم می دانند که #قول_صادق دارم. هر جا حرف زدم صادقانه بوده است. در زمان من در قوه قضائیه هیچگونه فیلتری صورت نگرفته است. باید دسترسی اینترنت برای مردم حتی فقرا هم آسان بشود. دسترسی به یک حداقلی از اینترنت مثلا 20 یا 50 گیگابایت برای هر فرد مثل برق و آب فراهم باشد.,0,0,1,0,0,0,0,0,0,0,0
3915,1318492875315961862,قیمت دلار: روز امضای برجام ۳۳۰۰، روز پیروزی ترامپ ۳۵۰۰، روز خروج ترامپ از برجام ۶۱۰۰، روز سفر شینزوآبه و اعلام مخالفت رهبر با هر نوع مذاکره و میانجی‌گری ۱۳۱۰۰، روز شروع مجلس یازدهم (۷خرداد) ۱۷۰۵۰، امروز ۲۹مهر ۲۹۰۰۰تومان. خسته نباشید مخالفان برجام و #کاسبان_تحریم و جنگ.,0,0,0,0,0,1,0,0,0,0,1
3620,1137032525925244928,شماری ازنمایندگان مجلس آمریکاباتصمیم ترامپ مبنی برفروش هشت میلیارد تسلیحات به عربستان بواسطه نقش آنکشور درجنگ یمن بعلاوه نقض حقوق بشر توسط سعودیها مخالفت کرده اند.تصورش را بکنیداگر تعدادی از نمایندگان مجلس خودمان با سیاست نظام در یمن مخالفت میکردند.نوادگانشان هم رد صلاحیت میشدند.,0,0,0,1,0,1,1,0,0,0,1
4362,1180083322699075589,ملت ایران و عراق دو برادر هستند که پس از سال ها به هم رسیده اند. قدر این برادری را خوب می دانند. #حب_الحسین_یجمعنا #ایران_و_العراق_لایمکن_الفراق,0,1,0,0,0,0,0,0,0,0,0
2480,1479875979828936707,خانواده دو نفر از قربانیان: هواپیما را «عمدی و به عنوان سپر انسانی زدند. شاید می‌خواستند بزنند و بندازند گردن آمریکا. می‌گویند اگر این هواپیما نمی‌افتاد، جنگ سختی روز بعد اتفاق می‌افتاد. آمریکا حمله می‌کرد و جان ده میلیون نفر به خطر می‌افتاد».,0,0,1,0,0,0,1,0,1,0,0
1751,1186703808832901121,بعد از انتشار قرارداد ۱۶۰۰میلیونی #رایتل با صداوسیما وابهام در هزینه کرد ۱۳٪ قرارداد؛ چندی است پس از به مدیریت رسیدن مهره شرکت‌های #وس در روابط عمومی #همراه_اول، قراردادهای میلیونی با #مینا_مهرنوش برای تبلیغات منعقد شده چه کار می‌کنند دزدهای ارزش افزوده!  #زن_مرموز  #پایان_وس,0,0,1,0,0,1,1,0,0,0,0
4540,1455479794838253571,نفی مطلق سپردن امور به محارم و اقارب، ظلم به شایستگی‌های احتمالی آنان است؛ اما می‌توان برای سنجش عیار شایستگی، شاخصی معین کرد: ذهنا روابط سببی و نسبی دردانه‌تان با خود را قطع کنید، سپس تامل کنید که چند نفر همتراز با آن شخص در کشور داریم. اگر وافر بود، ظالمید و اگر نادر، عادل...,0,0,0,0,0,0,1,0,0,0,0
3899,1435587442783014914,قضاوتی درباره اینکه طالبان عوض شده یا نه ندارم، این را تاریخ مشخص میکند اما وقتی اصلاحطلبان از استکبارستیزی وضدیت با سرمایه داری به سازش با امریکا و حمایت از سرمایه داری میرسند، آیا امکان تغییر طالبان وجود ندارد؟ آنها که دهه60 پونز به سر بدحجابها میزدند، چطور مخالف اصل حجاب شدند؟,0,0,0,1,0,0,1,0,0,0,1
2749,1474994716794146816,در کمپین زیر شرکت کنید و از مسئولین بخواهید روز شهادت #سردار_سلیمانی به عنوان روز #قهرمان_ملی ثبت شود. #قهرمان_من #Hero,0,0,1,0,0,0,0,0,0,0,0
1735,1453420898179063811,بسم‌الله الرحمن الرحیم در برنامه‌ای که به شورای اسلامی شهر تهران ارائه کردم، هوشمندسازی کامل مدیریت شهری آنچنان اهمیت داشت که این حوزه را از ابتدا شخصا به عهده گرفتم. یکپارچه‌سازی و دسترسی به داده‌ها و اطلاعات حساس محرمانه نیازمند ایجاد تمرکز مسئولیت در فردی متخصص…,0,1,1,0,0,0,0,0,0,0,0
3009,1438797185148203008,رئیس کمیسیون اصل۹۰ مجلس: «اطمینان به مردم می‌دهم که موضوع شکایاتشان از روحانی پیگیری شود.۵۰۰ هزار #شکایت برای محاکمه رئیس‌جمهور سابق به کمیسیون رسیده است.» چقدر عالی! می‌شود #دادخواهان_سلامت را هم آزاد و به شکایت آنها از همه‌ی مسببان تاخیر #واردات_واکسن رسیدگی کنید؟,0,0,1,0,1,1,1,0,1,0,0
36,1480979746532036611,«پلّه» دنیای دیگران نشو! نگذار روی تو پا بگذارن و بالا برن!,1,0,0,0,0,0,0,0,0,0,0
1452,1427185003822149636,اینکه دیروز میگفتند چرا در مسایل سوریه و فلسطین دخالت میکنید و امروز میگویند چرا در بحران افغانستان ورود نمیکنید، اهمیتی ندارد. مهم این است که دارند اعتراف میکنند جمهوری اسلامی ایران قدرت اول و بلامنازع منطقه است و اگر در کشوری بحرانی درست شود، جز با ورود ایران مشکل حل نخواهد شد.,0,0,0,0,0,1,1,0,0,0,1
1443,1279117034538831872,اینکه 4هزار و 600میلیارد تومان در دست 7خانواده باشد؛فارغ از فسادی که به وجود می‌آورد،برای اقتصاد کشور نیز مخرب است. این رقم که در گزارش صندوق ذخیره فرهنگیان آمده می‌گوید چند خانواده می‌توانند در بازار اثرگذار باشند وبا قدرت پولی که به مدد بانک‌ها پیدا کرده‌اند آن را به هم بریزند.,0,1,0,0,0,1,1,0,0,0,0
3209,1293635496166461454,رهبر انقلاب: خداى متعال می‌فرماید: اِن یَکونوا فُقَرآءَ یُغنِهِمُ اللهُ مِن فَضلِه... ازدواج و تشکیل خانواده، موجب نشده است و موجب نمی‌شود که وضع معیشتى افراد دچار تنگى و سختى بشود؛ یعنى از ناحیه‌‌ى ازدواج کسى دچار سختى معیشت نمی‌شود؛ بلکه ازدواج ممکن است گشایش هم ایجاد کند.,1,0,0,0,0,0,0,0,0,0,0
1840,1453074563064074247,به عنوان کسی که به شما رای داده و آبرویش را برای رای آوردن دوستانتان بدون هیچ چشم داشتی خرج کرده عرض می کنم اگر بصورت جدی و نه شعاری پیگیر محاکمه مسببان وضع موجود نباشید شخصا سر صراط یقه تک تک شما را خواهم گرفت #محاکمه_روحانی #محاکمه_مسئولان_ناکارآمد,1,0,0,0,0,0,0,0,0,0,0
3152,1270049816182128642,رهبر انقلاب: اگر مرد نقطه‌ اتّکا در زمینه مسائل ظاهر زندگی است، زن هم به نوبه‌ خود نقطه‌ اتّکا است برای مسائل روحی و معنوی زندگی؛ دریایی است از اُنس و محبت. می‌تواند مرد را در این فضای سرشار از محبت، از همه‌ غم‌های خودش خارج کند. این‌ها توانایی‌های روحی مرد و زن است.,1,0,0,0,0,0,0,0,0,0,0
1705,1402689124658782211,برد پشت برد... سه هیچ پشت سه هیچ!  ماشالا بچه‌های قهرمان والیبال... به امید روزهای بهتر برای ایرانیان ایران 🇮🇷✌🏻,0,0,1,0,0,0,0,0,0,0,0
3889,1453800103853109254,قدیما یک نفر می‌گفت «کمیته علمی» کلیسا معجزه را تایید کرده، حالا محمدعلی طاهری منبر رفته و گفته «مکتب» عرفان حلقه شامل «دانش‌های» مختلف است و‌ قرار است در سطح «دانشگاهی» دنبال شود و مدرک صادر کنیم. اوضاع مثل میدان تره‌بار شده است.,0,0,1,0,1,0,0,0,1,0,0
3181,1407210105150509057,رهبر انقلاب: برکت وجود حرم مطهر حضرت رضا علیه‌السلام در سرزمین ما و حضور معنوی ایشان در سرتاسر کشور و در دل آحاد مردم ما آشکار است. امام هشتم علیه‌الصّلاةوالسّلام ولىّ‌نعمتِ معنوی و فکری و مادّی ملت ماست.,1,0,0,0,0,0,0,0,0,0,0
1792,1432291831790940160,"بنا بر جمع بندی‌ای که شد، قرار بود ""محمد اسلامی"" در وزارت راه با همکاری هادی عباسی ابقا شود؛ علت ابقای او هم اجرایِ پرحجمِ پروژه ""مسکن صنعتی"" در وزارت راه برای تحویل ۱میلیون مسکن بود. رفتن او به ""سازمان انرژی اتمی"" تعجب برانگیز و به‌نظر اصل بر بقایِ او بوده است!",0,0,1,0,0,1,1,0,0,0,0
1779,1149274994314240000,بعضی‌ها می‌پرسند: «بچه‌ام نماز نمی‌خواند، چه‌کار کنم که نماز بخواند؟» در پاسخ می‌گوییم: شما عنصر کلیدی و حیاتی زندگی بچه‌ات را-که همان «ادب» است- به او یاد داده‌ای؟,1,0,0,0,0,0,0,0,0,0,0
4410,1287295628486246401,منافقین که با شعار آزادی ایران به اسلام آباد غرب وارد شده بودند؛روی جنسیت جنین خانم باردار شرط بستند،شکمش را دریدند و بعد از بیرون کشیدن جنین،مادر و کودک را به گلوله بستند. چه جنایاتی که داعش هم نتوانست تکرارش کند! امروز ایران، اگر آن روز تروریست‌ها مجازات نمی‌شدند را تصور کنید!,0,0,1,0,0,0,1,0,0,0,0
2091,1417353802852749332,تصمیم گرفته بودیم برای بزرگداشت غدیر، از عیدقربان تا عیدغدیر برویم در خیابان‌ها بچرخیم و #به_عشق_علی علیه‌السلام جشن خیابانی ساده بگیریم (در فضای باز و با ماسک و..). اما امروز تکلیف ما #خوزستان است. برای احیاء غدیر با مداحان اهل‌بیت می‌رویم خوزستان، برای پیگیری مطالبات به حق مردم,1,0,0,0,0,0,0,0,0,0,0
2677,1294046245883916291,در حالی که جمهوری اسلامی منابع ملی ما را غارت و خرج صدور ویرانی و تروریسم می‌کند، منطقه در حال برداشتن گام‌های اساسی به سوی صلح و پیشرفت است. به زودی، وقتی که این رژیم از بین برود، ایران دوباره روابطی سازنده با کشورهای سراسر خاورمیانه و فراتر از آن برقرار خواهد کرد.,0,0,1,0,1,0,1,0,0,0,1
3227,1288547749936476160,رهبر انقلاب: در مسائل فعلى زنان کشور ما به اعتقاد من دو مسئله از همه مهم‌تر یا فوری‌تر و لازم‌الاهتمام‌تر از بقیه‌ٔ مسائل است: اول، مسئله‌ اهمیت و اعتبار خانه و خانواده است... و دوم جلوگیری از ضعف و ستم‌زدگی زن در سطوح مختلف.,0,1,0,0,0,0,0,0,1,0,1
4003,1456162079237414912,کماکان منتظرم دلاوران سپاه بگویند که نام کشتی اول چیست و مسیر حرکتش از کجا به کجا بود؟ آمریکایی‌ها ۷۰۰ هزار بشکه نفت را چطور و کجا به کشتی دوم منتقل کردند؟ این دو سوال جواب داده شود، سند افتخارشان کامل و مستند می‌شود؛ مثل تورقوزآباد.,0,0,1,0,0,1,1,0,0,0,0
2668,1446932310046167040,در جریان بررسی کفایت سیاسی بنی‌صدر در مجلس، آیت‌الله خامنه‌ای ۱۴ دلیل بر عدم کفایت وی اقامه کردند و یکجا از او دفاع. اتهامی درباره نقش بنی‌صدر در شهید شدن رزمندگان در هویزه توسط برخی نمایندگان مطرح شده بود...,0,1,1,0,0,0,1,0,1,0,0
227,1252674108913000451,#مجلس_یازدهم در بهترین حالت،مثل #زن_بابا ست. مشروع و قانونی است اما مقبول نیست و کسی دوستش ندارد. مجلسی که فقط42درصد مردم درانتخاباتش شرکت کرده و اکثریت نمایندگانش زیر25درصد آرا را کسب کرده اند،فقطوکیل 10درصد جامعه است. (42%ضربدر25درصد= 10درصد) تحمل می کنیم زن بابای 10درصدی را !,0,1,0,0,0,1,1,0,0,0,1
1275,1440698359291863042,امیرعلی حاجی‌زاده، فرمانده هوافضای سپاه: اسرائیل باید در آلاسکا به دنبال محل زندگی بگردد. کاش این را از اول گفته بود تا به جای شنا، اسکی یاد بگیریم!,0,0,1,0,0,0,0,0,1,0,0
1114,1401172445332135943,اگر که مشکل مردم با اهانت به من حل می شود، اشکالی ندارد. بسم الله!,1,0,0,0,0,0,0,0,0,0,0
3591,1434623484676685832,"شرط برقراری #عدالت این است که منابع عمومی کشور یا عادلانه میان همه مردم تقسیم شود، یا صرف پیشرفت کشور شود. مصرف اختصاصی منابع عمومی است که #شکاف_طبقاتی ایجاد می‌کند و ارز، یکی از مهم‌ترین این منابع است. در این باره، مقاله ""ارز و عدالت"" را مطالعه فرمایید.",0,0,1,0,0,0,1,0,0,0,1
2422,1162749721900961792,حسینی مدیرعامل پگاه #عزل شد علی‌رغم تکذیب عجیب و عجولانه‌اش، روز ۲۴مرداد سفر ۱روزه به ترکیه داشته و ساعت ۱۲:۱۵ دقیقه به وقت استانبول در سفارت کانادا در ترکیه انگشت نگاری کرده است. مسئولان نظارتی مراقب پریدن مرغ از قفس باشند! ورود و خروج او از طریق اداره گذرنامه قابل استعلام است,0,0,1,0,0,1,1,0,0,0,0
3303,1322978768567283712,رهبر انقلاب: می‌آمدند پیش پیغمبر از یکدیگر بدگویى میکردند ‌-گاهى راست، گاهى هم خلاف واقع- پیغمبر فرمودند مدام پیش من از همدیگر بدگویى نکنید؛ من مایلم وقتی‌ میان مردم ظاهر میشوم، «سلیم الصّدر» باشم؛ یعنى با سینه‌ صاف و بدون هیچگونه سابقه و بدبینى به میان مسلمان‌ها بروم. #سبک_زندگی,1,0,0,0,0,0,0,0,0,0,0
4400,1475425198853656578,منابع آگاه روز یکشنبه ۵دیماه به خبرگزاری فرانسه گفتند، یک مرد فرانسوی-سوری توسط پلیس فرانسه به ظن تأمین قطعات از طریق شرکت کشتیرانی خودش برای ساخت سلاحهای شیمیایی در #سورية بازداشت شده است.,0,0,1,0,0,0,0,0,1,0,0
4727,1441869852935819269,هیچ مسئله‌ای در کشور وجود ندارد که حل آن از عهده یک دستگاه برآید. عمده مسائل ما فرابخشی هستند و اقتضای حل مسائل فرابخشی، تعریف کار در سطح ملی و سپس تقسیم‌کار میان دستگاه‌هاست. این است که در خلاء یک نقشه کلان در مرکزیت اداره کشور که راهنمای حرکت باشد، گرفتار روزمرگی خواهیم شد.,0,1,0,0,0,0,1,0,0,0,0
3408,1356187300410105861,زاکانی: «برجام چون لاشه متعفنی است که روی زمین قرار دارد. بعضی بدون آنکه بخواهند اسباب تعفن را جبران کنند به سمت این لاشه می‌روند. پیش شرط ما برای بازگشت امریکا به برجام #پرداخت_خسارت است.» چرا #مجلس_اقلیت سود خود را در #دفن_برجام و استمرار تحریم‌ها می‌بیند؟,0,0,0,0,0,0,1,0,1,1,0
3122,1404486028308721670,رهبر انقلاب: #انتخابات هر چه پُرشورتر، هر چه با اقبال عمومی مردم بیشتر همراه باشد، اثرات و منافعش برای کشور و برای خود مردم بیشتر خواهد بود.,0,0,0,0,0,0,1,0,1,0,0
266,1452266066932031500,• سید علی موسوی، ۱۲ ساله • علی غزلاوی، ۱۲ ساله • امیررضا عبداللهی، ۱۳ ساله • نیکتا اسفندانی، ۱۴ ساله • محمد داستان‌خواه، ۱۵ ساله • آرمین قادری، ۱۵ ساله • جواد بابایی، ۱۵ ساله • ابوالفضل شعبانی، ۱۶ ساله • محمدجواد عابدی، ۱۶ ساله • خالد غزلاوی، ۱۶ ساله,0,1,0,1,0,0,0,0,0,0,0
2185,1434954812525793280,جریان چپ دهه ۶۰... شعارهای خوبی می‌دادند، اما تقوای جمعی به خرج ندادند. در میانشان آدمهائی بودند که تقوای فردی هم داشتند، اما نداشتن #تقوای_جمعی، کار آنها را به جائی رساند که فتنه‌گرِ ضد امام حسین و ضد اسلام و ضد امام و ضد انقلاب توانست به آنها تکیه کند | رهبر حکیم انقلاب اسلامی,1,0,0,0,0,0,0,0,0,0,0
4680,1260969442303004672,همه با کاسه‌ی شیر آمده بودند آن شب غیر عباس که با کاسه‌ی آب آمده بود🏴 شعر از سید سعید صاحب‌علم,1,0,0,0,0,0,0,0,0,0,0
2274,1232001493164843010,جهاد فقط در جبهه و جنگ نیست؛ برای عیادت یکی از دوستان به بیمارستان رفتم و دیدم که حقیقتاً پرستاران و پزشکان ما برای کنترل ویروس #کرونا و رسیدگی به بیماران، با از خودگذشتگی جهاد می‌کنند. خداقوت از طرف همه مردم ایران.,1,0,0,0,0,0,0,0,0,0,0
887,1029422565511639041,از بازداشتم در شهريور ۹۵ به اتهام افشای لیست #املاک_نجومی تا آخرين دفاع در ۲۱مرداد ٩٧ نزد #قاضی_صلواتی دو سال گذشت. ليست #واگذاری_املاك که در معماری‌نیوز منتشر کردم ۲۰۰ مورد بود که با تحقيقات شورای جديد به ۱۶۰۰ مورد رسید. با #افشاكنندگان كه برخورد شد، با #نجومی_خواران چه كرديد؟,0,0,1,0,0,1,1,0,0,0,0
2879,1243218423041200131,دلم گرفته برايت زبان ساده‌ی عشق است سليس و ساده بگويم: دلم گرفته برايت شعری از حسین منزوی,1,0,0,0,0,0,0,0,0,0,0
4262,1158463629932531712,مسئول سابقی كه نظام را تهديد به مهاجرت به #نجف می‌كند، بهتر می‌داند كه با خروجش از كشور هزاران پرونده حقوق بشری عليه‌اش در مراجع بين‌المللی تشكيل می‌شود و قادر به اقامت امن نخواهد بود! البته ما نيز تفاوت اجازه و تهديد برای مختومه كردن پرونده‌ها را می‌دانيم! #فرار #مختومه_كردن,0,0,1,0,0,0,1,0,0,0,0
2568,1456582383059324929,خیلی تلاش کردند نقطه ضعفی از دوران ریاست جمهوری آقای خاتمی و دولت اصلاحات پیدا کنند، نشد. سایبری ها اخیرا اسم دولت روحانی را دولت اصلاحات گذاشته اند که نسل جدید فکر کند اصلاحات یعنی دولت روحانی.,0,0,1,0,0,0,1,0,0,0,0
1234,1355784872883859459,امروز وبلافاصله پس از وصول درخواست، اولویت بررسی طرح #شفافیت_آراء_نمایندگان را در صحن علنی به رای گذاشتیم. به عنوان اولین امضاکنندۀ طرح شفافیت، اولین موافق تصویب اولویت بررسی آن هم بودم تا به وعدۀ خود عمل کرده باشم.از نمایندگان محترمی که بررسی این طرح را سرعت بخشیدند تشکر می‌کنم.,0,0,1,0,0,0,0,0,0,0,1
1431,1313045416171180032,اینترنت «رایگان» برای همه دانشجویان کشور، در هنگام استفاده از سامانه‌های آموزش مجازی دانشگاهها، از امروز فعال می‌شود. مشاهده لیست سامانه‌ها فعلی مشمول طرح و همچنین ثبت نام سامانه‌های جدید توسط دانشگاهها از طریق سایت وزارت ارتباطات و فناوری اطلاعات میسر است.,0,0,1,0,0,0,0,0,0,0,0
829,1077483437072748544,اخیراً در یک صفحه اینترنتی، مطلبی را از آقای «بهزاد نبوی» خواندم که واقعاً سخن غیرکارشناسانه‌ای بود. ایشان گفته بود: «ما اول باید مشکلمان را با جهان حل کنیم!» منتها مشکلمان را با کدام جهان باید حل کنیم؟ آیا با حلقۀ «لندن، واشنگتن، تل‌آویو» باید مسئلۀ خودمان را حل کنیم؟!,0,1,1,0,0,0,0,0,1,0,0
1797,1402587051304927236,بنده آماده ام با هر کدام از دولت مردانی که مورد ادعای آقایان باشند، بدون وقت قبلی با هم برویم در یک پارک یا هر اجتماع عمومی که مردم جمع بودتد، آنگاه ببینیم نگاه شان به دولت چیست به این آقایان چیست و به بنده طلبه خدمتگزار که ادعاییهم ندارم چیست!,0,0,1,0,0,0,1,0,0,0,0
2796,1177476342314483715,در یادواره شهدای شهرستان نیشابور: سی‌و‌چهار درصد از ۳۰۰ هزار میلیارد تومان سود بانکی به کمتر از یک دهم درصد از حسابها می‌رسد یعنی حدود ۱۰۰ هزار میلیارد تومان به چند صد نفر پرداخت می‌شود، چرا از این‌ها #مالیات نمی‌گیرند؟,0,0,0,0,0,1,1,0,0,0,0
3128,1267734362281455618,رهبر انقلاب: آنچه امروز دستگاه‌هاى سیاسى غرب ترویج می‌کنند، همان جاهلیتى است که بعثت پیغمبر براى زدودن آن از زندگى بشر بوجود آمد. نشانه‌هاى همان جاهلیت، امروز در این تمدن فاسد غربى، مشاهده میشود؛ همان بى‌عدالتى،همان تبعیض، همان نادیده گرفتن کرامت انسان، همان عمده کردن مسائل جنسى.,0,1,0,0,0,0,0,0,1,0,1
1006,1402199904521424897,اعلام حمایت اقتصاددانان از سید ابراهیم رئیسی، آقایان اساتید دکتر: مصباحی مقدم،پیغامی،زاهدی وفا،صمصامی،خاندوزی،طغیانی،رضاخواه،مفتح،قادری،پورابراهیمی،عبدالملکی،فاطمی امین،مقصودی،سعیدی،مهرنوش،رضی،موحدی و... پ.ن:بزودی کلیپهای حمایتی بسیاری از اقتصاددانان بارگذاری خواهد شد. #تمار,0,0,0,1,0,0,0,0,0,0,0
2554,1414454825077641224,خوشبخت‌ترین زن جهانی با من خوشبخت‌ترین مرد جهانم با تو #عشق_پاک,1,0,0,0,0,0,0,0,0,0,0
640,990810154106064896,آقای #محسنی_اژه_ای درباره #کاوه_مدنی می گوید تشخیص جاسوس بودن با #قوه_قضاییه است نه #وزارت_اطلاعات. ایشان وقتی وزیر اطلاعات بود، سیدحسین موسویان را #جاسوس می دانست، هرچند از سوی قوه قضائیه، تبرئه شد.,0,0,0,0,0,0,1,0,1,0,1
4776,1475530298142035970,وزیر اطلاع‌رسانی یمن: اسنادی که سخنگوی ائتلاف عربی درکنفرانس مطبوعاتی ارائه کرد،نشان میدهند،آنچه در یمن رخ میدهد یک تجاوز از سوی رژیم ایران است وشبه‌نظامیان حوثی فقط ابزار کثیفی در دست تجاوزکارانی هستند که نه تنها یمن بلکه کل منطقه را هدف قرار داده‌اند,0,0,1,0,0,0,1,0,1,0,0
4557,1416991127857680385,نمایندگان محترم #مجلس_یازدهم که در یکسال اخیر حتی یک کار به دردخور انجام نداه اند(غیر از #وامهای_نجومی و #دناپلاس و...آن هم برای خودشان) و در حوزه #معیشت و #واکسن و #رفع_تحریم هیچ قدمی برنداشتند، امروز در یک حرکت قهرمانانه ! عقده همه شکستهای شان را سر #آذری_جهرمی خالی کردند.,0,0,1,0,0,0,1,0,0,0,0
438,1477672182373224451,🔴مینو محرز: در پیک پنجم #كرونا طی ۴۵سال کار طبابت آن‌قدر جواز فوت صادر نکرده بودم #HelpIran #واکسن_حق_مردم,0,0,1,0,0,1,0,0,1,0,1
3214,1414566858431283203,رهبر انقلاب: در بخش بزرگی از جامعه‌ی ما متأسفانه هنوز #ازدواج شکل تجارت دارد و مراسم ازدواج شکل خودنمایی‌های خیلی پست و بی‌ارزش را دارد، و هنوز مسئله‌ی تشکیل خانواده فراتر از اشباع یک غریزه‌ی حیوانی و یا چیزی در همین حدود نیست. ۱۳۵۶/۰۱/۱۱,0,0,0,0,0,0,0,0,1,0,0
4327,1469051377708146694,"معاون پارلمانی رئیس‌جمهور گفته است ""اگر توافق نشد، به سمت شرق می‌رویم"". این سخن، خطایی راهبردی است که می‌تواند تبعاتی سوء داشته باشد. برای ج.ا ""نگاه به شرق"" آلترناتیو ""نگاه به غرب"" نیست، یک راهبرد مستقل با مبانی مستحکم است که در این یادداشت بحث کرده‌ام.",0,0,0,0,0,0,1,0,1,0,1
